# pin 1f70213d4922b434345f639b441681e470c7cfc1
token/56/Children	panic:message:Unhandled case in Node.Children: KindBarBarToken
token/56/PropertyList	panic:message:Unhandled case in Node.PropertyList: KindBarBarToken
token/56/ElementList	panic:message:Unhandled case in Node.ElementList: KindBarBarToken
token/56/Modifiers	value:nil
token/56/Arguments	panic:message:Unhandled case in Node.Arguments: KindBarBarToken
token/56/TypeArguments	panic:message:Unhandled case in Node.TypeArguments
token/56/TypeParameters	panic:message:Unhandled case in Node.TypeParameterList
token/56/Parameters	panic:nil
token/56/Members	panic:message:Unhandled case in Node.MemberList: KindBarBarToken
token/56/Statements	panic:message:Unhandled case in Node.StatementList: KindBarBarToken
token/56/ModifierNodes	value:
token/56/Comments	panic:message:Unhandled case in Node.CommentList: KindBarBarToken
token/56/Properties	panic:message:Unhandled case in Node.PropertyList: KindBarBarToken
token/56/Elements	panic:message:Unhandled case in Node.ElementList: KindBarBarToken
token/56/QuestionToken	value:nil
token/56/ModifierFlags	value:0
token/56/KindString	value:KindBarBarToken
token/56/KindValue	value:56
token/56/CanHaveStatements	value:false
token/56/IsTypeOnly	value:false
token/56/Text	panic:message:Unhandled case in Node.Text: *ast.Token
token/56/RawText	panic:message:Unhandled case in Node.RawText: KindBarBarToken
token/56/SetExpression	panic:message:Unhandled case in mutableNode.SetExpression: KindBarBarToken
token/56/SetType	panic:message:Unhandled case in mutableNode.SetType: KindBarBarToken
token/56/SetInitializer	panic:message:Unhandled case in mutableNode.SetInitializer
token/56/SetModifiers	value:0
token/57/Name	value:nil
token/57/Expression	panic:message:Unhandled case in Node.Expression: KindQuestionToken
token/57/Type	value:nil
token/57/Initializer	panic:message:Unhandled case in Node.Initializer
token/57/TagName	panic:message:Unhandled case in Node.TagName: KindQuestionToken
token/57/PropertyName	value:nil
token/57/Label	panic:message:Unhandled case in Node.Label: KindQuestionToken
token/57/Attributes	panic:message:Unhandled case in Node.Attributes: KindQuestionToken
token/57/ModuleSpecifier	panic:message:Unhandled case in Node.ModuleSpecifier: KindQuestionToken
token/57/ImportClause	panic:message:Unhandled case in Node.ImportClause: KindQuestionToken
token/57/Statement	panic:message:Unhandled case in Node.Statement: KindQuestionToken
token/57/PostfixToken	value:nil
token/57/QuestionDotToken	panic:message:Unhandled case in Node.QuestionDotToken: KindQuestionToken
token/57/TypeExpression	panic:message:Unhandled case in Node.TypeExpression: KindQuestionToken
token/57/ClassName	panic:message:Unhandled case in Node.ClassName: KindQuestionToken
token/57/Body	value:nil
token/57/PropertyNameOrName	value:nil
token/57/ArgumentList	panic:message:Unhandled case in Node.Arguments: KindQuestionToken
token/57/TypeArgumentList	panic:message:Unhandled case in Node.TypeArguments
token/57/TypeParameterList	panic:message:Unhandled case in Node.TypeParameterList
token/57/ParameterList	panic:nil
token/57/MemberList	panic:message:Unhandled case in Node.MemberList: KindQuestionToken
token/57/StatementList	panic:message:Unhandled case in Node.StatementList: KindQuestionToken
token/57/CommentList	panic:message:Unhandled case in Node.CommentList: KindQuestionToken
token/57/Children	panic:message:Unhandled case in Node.Children: KindQuestionToken
token/57/PropertyList	panic:message:Unhandled case in Node.PropertyList: KindQuestionToken
token/57/ElementList	panic:message:Unhandled case in Node.ElementList: KindQuestionToken
token/57/Modifiers	value:nil
token/57/Arguments	panic:message:Unhandled case in Node.Arguments: KindQuestionToken
token/57/TypeArguments	panic:message:Unhandled case in Node.TypeArguments
token/57/TypeParameters	panic:message:Unhandled case in Node.TypeParameterList
token/57/Parameters	panic:nil
token/57/Members	panic:message:Unhandled case in Node.MemberList: KindQuestionToken
token/57/Statements	panic:message:Unhandled case in Node.StatementList: KindQuestionToken
token/57/ModifierNodes	value:
token/57/Comments	panic:message:Unhandled case in Node.CommentList: KindQuestionToken
token/57/Properties	panic:message:Unhandled case in Node.PropertyList: KindQuestionToken
token/57/Elements	panic:message:Unhandled case in Node.ElementList: KindQuestionToken
token/57/QuestionToken	value:nil
token/57/ModifierFlags	value:0
token/57/KindString	value:KindQuestionToken
token/57/KindValue	value:57
token/57/CanHaveStatements	value:false
token/57/IsTypeOnly	value:false
token/57/Text	panic:message:Unhandled case in Node.Text: *ast.Token
token/57/RawText	panic:message:Unhandled case in Node.RawText: KindQuestionToken
token/57/SetExpression	panic:message:Unhandled case in mutableNode.SetExpression: KindQuestionToken
token/57/SetType	panic:message:Unhandled case in mutableNode.SetType: KindQuestionToken
token/57/SetInitializer	panic:message:Unhandled case in mutableNode.SetInitializer
token/57/SetModifiers	value:0
token/58/Name	value:nil
token/58/Expression	panic:message:Unhandled case in Node.Expression: KindColonToken
token/58/Type	value:nil
token/58/Initializer	panic:message:Unhandled case in Node.Initializer
token/58/TagName	panic:message:Unhandled case in Node.TagName: KindColonToken
token/58/PropertyName	value:nil
token/58/Label	panic:message:Unhandled case in Node.Label: KindColonToken
token/58/Attributes	panic:message:Unhandled case in Node.Attributes: KindColonToken
token/58/ModuleSpecifier	panic:message:Unhandled case in Node.ModuleSpecifier: KindColonToken
token/58/ImportClause	panic:message:Unhandled case in Node.ImportClause: KindColonToken
token/58/Statement	panic:message:Unhandled case in Node.Statement: KindColonToken
token/58/PostfixToken	value:nil
token/58/QuestionDotToken	panic:message:Unhandled case in Node.QuestionDotToken: KindColonToken
token/58/TypeExpression	panic:message:Unhandled case in Node.TypeExpression: KindColonToken
token/58/ClassName	panic:message:Unhandled case in Node.ClassName: KindColonToken
token/58/Body	value:nil
token/58/PropertyNameOrName	value:nil
token/58/ArgumentList	panic:message:Unhandled case in Node.Arguments: KindColonToken
token/58/TypeArgumentList	panic:message:Unhandled case in Node.TypeArguments
token/58/TypeParameterList	panic:message:Unhandled case in Node.TypeParameterList
token/58/ParameterList	panic:nil
token/58/MemberList	panic:message:Unhandled case in Node.MemberList: KindColonToken
token/58/StatementList	panic:message:Unhandled case in Node.StatementList: KindColonToken
token/58/CommentList	panic:message:Unhandled case in Node.CommentList: KindColonToken
token/58/Children	panic:message:Unhandled case in Node.Children: KindColonToken
token/58/PropertyList	panic:message:Unhandled case in Node.PropertyList: KindColonToken
token/58/ElementList	panic:message:Unhandled case in Node.ElementList: KindColonToken
token/58/Modifiers	value:nil
token/58/Arguments	panic:message:Unhandled case in Node.Arguments: KindColonToken
token/58/TypeArguments	panic:message:Unhandled case in Node.TypeArguments
token/58/TypeParameters	panic:message:Unhandled case in Node.TypeParameterList
token/58/Parameters	panic:nil
token/58/Members	panic:message:Unhandled case in Node.MemberList: KindColonToken
token/58/Statements	panic:message:Unhandled case in Node.StatementList: KindColonToken
token/58/ModifierNodes	value:
token/58/Comments	panic:message:Unhandled case in Node.CommentList: KindColonToken
token/58/Properties	panic:message:Unhandled case in Node.PropertyList: KindColonToken
token/58/Elements	panic:message:Unhandled case in Node.ElementList: KindColonToken
token/58/QuestionToken	value:nil
token/58/ModifierFlags	value:0
token/58/KindString	value:KindColonToken
token/58/KindValue	value:58
token/58/CanHaveStatements	value:false
token/58/IsTypeOnly	value:false
token/58/Text	panic:message:Unhandled case in Node.Text: *ast.Token
token/58/RawText	panic:message:Unhandled case in Node.RawText: KindColonToken
token/58/SetExpression	panic:message:Unhandled case in mutableNode.SetExpression: KindColonToken
token/58/SetType	panic:message:Unhandled case in mutableNode.SetType: KindColonToken
token/58/SetInitializer	panic:message:Unhandled case in mutableNode.SetInitializer
token/58/SetModifiers	value:0
token/59/Name	value:nil
token/59/Expression	panic:message:Unhandled case in Node.Expression: KindAtToken
token/59/Type	value:nil
token/59/Initializer	panic:message:Unhandled case in Node.Initializer
token/59/TagName	panic:message:Unhandled case in Node.TagName: KindAtToken
token/59/PropertyName	value:nil
token/59/Label	panic:message:Unhandled case in Node.Label: KindAtToken
token/59/Attributes	panic:message:Unhandled case in Node.Attributes: KindAtToken
token/59/ModuleSpecifier	panic:message:Unhandled case in Node.ModuleSpecifier: KindAtToken
token/59/ImportClause	panic:message:Unhandled case in Node.ImportClause: KindAtToken
token/59/Statement	panic:message:Unhandled case in Node.Statement: KindAtToken
token/59/PostfixToken	value:nil
token/59/QuestionDotToken	panic:message:Unhandled case in Node.QuestionDotToken: KindAtToken
token/59/TypeExpression	panic:message:Unhandled case in Node.TypeExpression: KindAtToken
token/59/ClassName	panic:message:Unhandled case in Node.ClassName: KindAtToken
token/59/Body	value:nil
token/59/PropertyNameOrName	value:nil
token/59/ArgumentList	panic:message:Unhandled case in Node.Arguments: KindAtToken
token/59/TypeArgumentList	panic:message:Unhandled case in Node.TypeArguments
token/59/TypeParameterList	panic:message:Unhandled case in Node.TypeParameterList
token/59/ParameterList	panic:nil
token/59/MemberList	panic:message:Unhandled case in Node.MemberList: KindAtToken
token/59/StatementList	panic:message:Unhandled case in Node.StatementList: KindAtToken
token/59/CommentList	panic:message:Unhandled case in Node.CommentList: KindAtToken
token/59/Children	panic:message:Unhandled case in Node.Children: KindAtToken
token/59/PropertyList	panic:message:Unhandled case in Node.PropertyList: KindAtToken
token/59/ElementList	panic:message:Unhandled case in Node.ElementList: KindAtToken
token/59/Modifiers	value:nil
token/59/Arguments	panic:message:Unhandled case in Node.Arguments: KindAtToken
token/59/TypeArguments	panic:message:Unhandled case in Node.TypeArguments
token/59/TypeParameters	panic:message:Unhandled case in Node.TypeParameterList
token/59/Parameters	panic:nil
token/59/Members	panic:message:Unhandled case in Node.MemberList: KindAtToken
token/59/Statements	panic:message:Unhandled case in Node.StatementList: KindAtToken
token/59/ModifierNodes	value:
token/59/Comments	panic:message:Unhandled case in Node.CommentList: KindAtToken
token/59/Properties	panic:message:Unhandled case in Node.PropertyList: KindAtToken
token/59/Elements	panic:message:Unhandled case in Node.ElementList: KindAtToken
token/59/QuestionToken	value:nil
token/59/ModifierFlags	value:0
token/59/KindString	value:KindAtToken
token/59/KindValue	value:59
token/59/CanHaveStatements	value:false
token/59/IsTypeOnly	value:false
token/59/Text	panic:message:Unhandled case in Node.Text: *ast.Token
token/59/RawText	panic:message:Unhandled case in Node.RawText: KindAtToken
token/59/SetExpression	panic:message:Unhandled case in mutableNode.SetExpression: KindAtToken
token/59/SetType	panic:message:Unhandled case in mutableNode.SetType: KindAtToken
token/59/SetInitializer	panic:message:Unhandled case in mutableNode.SetInitializer
token/59/SetModifiers	value:0
token/60/Name	value:nil
token/60/Expression	panic:message:Unhandled case in Node.Expression: KindQuestionQuestionToken
token/60/Type	value:nil
token/60/Initializer	panic:message:Unhandled case in Node.Initializer
token/60/TagName	panic:message:Unhandled case in Node.TagName: KindQuestionQuestionToken
token/60/PropertyName	value:nil
token/60/Label	panic:message:Unhandled case in Node.Label: KindQuestionQuestionToken
token/60/Attributes	panic:message:Unhandled case in Node.Attributes: KindQuestionQuestionToken
token/60/ModuleSpecifier	panic:message:Unhandled case in Node.ModuleSpecifier: KindQuestionQuestionToken
token/60/ImportClause	panic:message:Unhandled case in Node.ImportClause: KindQuestionQuestionToken
token/60/Statement	panic:message:Unhandled case in Node.Statement: KindQuestionQuestionToken
token/60/PostfixToken	value:nil
token/60/QuestionDotToken	panic:message:Unhandled case in Node.QuestionDotToken: KindQuestionQuestionToken
token/60/TypeExpression	panic:message:Unhandled case in Node.TypeExpression: KindQuestionQuestionToken
token/60/ClassName	panic:message:Unhandled case in Node.ClassName: KindQuestionQuestionToken
token/60/Body	value:nil
token/60/PropertyNameOrName	value:nil
token/60/ArgumentList	panic:message:Unhandled case in Node.Arguments: KindQuestionQuestionToken
token/60/TypeArgumentList	panic:message:Unhandled case in Node.TypeArguments
token/60/TypeParameterList	panic:message:Unhandled case in Node.TypeParameterList
token/60/ParameterList	panic:nil
token/60/MemberList	panic:message:Unhandled case in Node.MemberList: KindQuestionQuestionToken
token/60/StatementList	panic:message:Unhandled case in Node.StatementList: KindQuestionQuestionToken
token/60/CommentList	panic:message:Unhandled case in Node.CommentList: KindQuestionQuestionToken
token/60/Children	panic:message:Unhandled case in Node.Children: KindQuestionQuestionToken
token/60/PropertyList	panic:message:Unhandled case in Node.PropertyList: KindQuestionQuestionToken
token/60/ElementList	panic:message:Unhandled case in Node.ElementList: KindQuestionQuestionToken
token/60/Modifiers	value:nil
token/60/Arguments	panic:message:Unhandled case in Node.Arguments: KindQuestionQuestionToken
token/60/TypeArguments	panic:message:Unhandled case in Node.TypeArguments
token/60/TypeParameters	panic:message:Unhandled case in Node.TypeParameterList
token/60/Parameters	panic:nil
token/60/Members	panic:message:Unhandled case in Node.MemberList: KindQuestionQuestionToken
token/60/Statements	panic:message:Unhandled case in Node.StatementList: KindQuestionQuestionToken
token/60/ModifierNodes	value:
token/60/Comments	panic:message:Unhandled case in Node.CommentList: KindQuestionQuestionToken
token/60/Properties	panic:message:Unhandled case in Node.PropertyList: KindQuestionQuestionToken
token/60/Elements	panic:message:Unhandled case in Node.ElementList: KindQuestionQuestionToken
token/60/QuestionToken	value:nil
token/60/ModifierFlags	value:0
token/60/KindString	value:KindQuestionQuestionToken
token/60/KindValue	value:60
token/60/CanHaveStatements	value:false
token/60/IsTypeOnly	value:false
token/60/Text	panic:message:Unhandled case in Node.Text: *ast.Token
token/60/RawText	panic:message:Unhandled case in Node.RawText: KindQuestionQuestionToken
token/60/SetExpression	panic:message:Unhandled case in mutableNode.SetExpression: KindQuestionQuestionToken
token/60/SetType	panic:message:Unhandled case in mutableNode.SetType: KindQuestionQuestionToken
token/60/SetInitializer	panic:message:Unhandled case in mutableNode.SetInitializer
token/60/SetModifiers	value:0
token/61/Name	value:nil
token/61/Expression	panic:message:Unhandled case in Node.Expression: KindBacktickToken
token/61/Type	value:nil
token/61/Initializer	panic:message:Unhandled case in Node.Initializer
token/61/TagName	panic:message:Unhandled case in Node.TagName: KindBacktickToken
token/61/PropertyName	value:nil
token/61/Label	panic:message:Unhandled case in Node.Label: KindBacktickToken
token/61/Attributes	panic:message:Unhandled case in Node.Attributes: KindBacktickToken
token/61/ModuleSpecifier	panic:message:Unhandled case in Node.ModuleSpecifier: KindBacktickToken
token/61/ImportClause	panic:message:Unhandled case in Node.ImportClause: KindBacktickToken
token/61/Statement	panic:message:Unhandled case in Node.Statement: KindBacktickToken
token/61/PostfixToken	value:nil
token/61/QuestionDotToken	panic:message:Unhandled case in Node.QuestionDotToken: KindBacktickToken
token/61/TypeExpression	panic:message:Unhandled case in Node.TypeExpression: KindBacktickToken
token/61/ClassName	panic:message:Unhandled case in Node.ClassName: KindBacktickToken
token/61/Body	value:nil
token/61/PropertyNameOrName	value:nil
token/61/ArgumentList	panic:message:Unhandled case in Node.Arguments: KindBacktickToken
token/61/TypeArgumentList	panic:message:Unhandled case in Node.TypeArguments
token/61/TypeParameterList	panic:message:Unhandled case in Node.TypeParameterList
token/61/ParameterList	panic:nil
token/61/MemberList	panic:message:Unhandled case in Node.MemberList: KindBacktickToken
token/61/StatementList	panic:message:Unhandled case in Node.StatementList: KindBacktickToken
token/61/CommentList	panic:message:Unhandled case in Node.CommentList: KindBacktickToken
token/61/Children	panic:message:Unhandled case in Node.Children: KindBacktickToken
token/61/PropertyList	panic:message:Unhandled case in Node.PropertyList: KindBacktickToken
token/61/ElementList	panic:message:Unhandled case in Node.ElementList: KindBacktickToken
token/61/Modifiers	value:nil
token/61/Arguments	panic:message:Unhandled case in Node.Arguments: KindBacktickToken
token/61/TypeArguments	panic:message:Unhandled case in Node.TypeArguments
token/61/TypeParameters	panic:message:Unhandled case in Node.TypeParameterList
token/61/Parameters	panic:nil
token/61/Members	panic:message:Unhandled case in Node.MemberList: KindBacktickToken
token/61/Statements	panic:message:Unhandled case in Node.StatementList: KindBacktickToken
token/61/ModifierNodes	value:
token/61/Comments	panic:message:Unhandled case in Node.CommentList: KindBacktickToken
token/61/Properties	panic:message:Unhandled case in Node.PropertyList: KindBacktickToken
token/61/Elements	panic:message:Unhandled case in Node.ElementList: KindBacktickToken
token/61/QuestionToken	value:nil
token/61/ModifierFlags	value:0
token/61/KindString	value:KindBacktickToken
token/61/KindValue	value:61
token/61/CanHaveStatements	value:false
token/61/IsTypeOnly	value:false
token/61/Text	panic:message:Unhandled case in Node.Text: *ast.Token
token/61/RawText	panic:message:Unhandled case in Node.RawText: KindBacktickToken
token/61/SetExpression	panic:message:Unhandled case in mutableNode.SetExpression: KindBacktickToken
token/61/SetType	panic:message:Unhandled case in mutableNode.SetType: KindBacktickToken
token/61/SetInitializer	panic:message:Unhandled case in mutableNode.SetInitializer
token/61/SetModifiers	value:0
token/62/Name	value:nil
token/62/Expression	panic:message:Unhandled case in Node.Expression: KindHashToken
token/62/Type	value:nil
token/62/Initializer	panic:message:Unhandled case in Node.Initializer
token/62/TagName	panic:message:Unhandled case in Node.TagName: KindHashToken
token/62/PropertyName	value:nil
token/62/Label	panic:message:Unhandled case in Node.Label: KindHashToken
token/62/Attributes	panic:message:Unhandled case in Node.Attributes: KindHashToken
token/62/ModuleSpecifier	panic:message:Unhandled case in Node.ModuleSpecifier: KindHashToken
token/62/ImportClause	panic:message:Unhandled case in Node.ImportClause: KindHashToken
token/62/Statement	panic:message:Unhandled case in Node.Statement: KindHashToken
token/62/PostfixToken	value:nil
token/62/QuestionDotToken	panic:message:Unhandled case in Node.QuestionDotToken: KindHashToken
token/62/TypeExpression	panic:message:Unhandled case in Node.TypeExpression: KindHashToken
token/62/ClassName	panic:message:Unhandled case in Node.ClassName: KindHashToken
token/62/Body	value:nil
token/62/PropertyNameOrName	value:nil
token/62/ArgumentList	panic:message:Unhandled case in Node.Arguments: KindHashToken
token/62/TypeArgumentList	panic:message:Unhandled case in Node.TypeArguments
token/62/TypeParameterList	panic:message:Unhandled case in Node.TypeParameterList
token/62/ParameterList	panic:nil
token/62/MemberList	panic:message:Unhandled case in Node.MemberList: KindHashToken
token/62/StatementList	panic:message:Unhandled case in Node.StatementList: KindHashToken
token/62/CommentList	panic:message:Unhandled case in Node.CommentList: KindHashToken
token/62/Children	panic:message:Unhandled case in Node.Children: KindHashToken
token/62/PropertyList	panic:message:Unhandled case in Node.PropertyList: KindHashToken
token/62/ElementList	panic:message:Unhandled case in Node.ElementList: KindHashToken
token/62/Modifiers	value:nil
token/62/Arguments	panic:message:Unhandled case in Node.Arguments: KindHashToken
token/62/TypeArguments	panic:message:Unhandled case in Node.TypeArguments
token/62/TypeParameters	panic:message:Unhandled case in Node.TypeParameterList
token/62/Parameters	panic:nil
token/62/Members	panic:message:Unhandled case in Node.MemberList: KindHashToken
token/62/Statements	panic:message:Unhandled case in Node.StatementList: KindHashToken
token/62/ModifierNodes	value:
token/62/Comments	panic:message:Unhandled case in Node.CommentList: KindHashToken
token/62/Properties	panic:message:Unhandled case in Node.PropertyList: KindHashToken
token/62/Elements	panic:message:Unhandled case in Node.ElementList: KindHashToken
token/62/QuestionToken	value:nil
token/62/ModifierFlags	value:0
token/62/KindString	value:KindHashToken
token/62/KindValue	value:62
token/62/CanHaveStatements	value:false
token/62/IsTypeOnly	value:false
token/62/Text	panic:message:Unhandled case in Node.Text: *ast.Token
token/62/RawText	panic:message:Unhandled case in Node.RawText: KindHashToken
token/62/SetExpression	panic:message:Unhandled case in mutableNode.SetExpression: KindHashToken
token/62/SetType	panic:message:Unhandled case in mutableNode.SetType: KindHashToken
token/62/SetInitializer	panic:message:Unhandled case in mutableNode.SetInitializer
token/62/SetModifiers	value:0
token/63/Name	value:nil
token/63/Expression	panic:message:Unhandled case in Node.Expression: KindEqualsToken
token/63/Type	value:nil
token/63/Initializer	panic:message:Unhandled case in Node.Initializer
token/63/TagName	panic:message:Unhandled case in Node.TagName: KindEqualsToken
token/63/PropertyName	value:nil
token/63/Label	panic:message:Unhandled case in Node.Label: KindEqualsToken
token/63/Attributes	panic:message:Unhandled case in Node.Attributes: KindEqualsToken
token/63/ModuleSpecifier	panic:message:Unhandled case in Node.ModuleSpecifier: KindEqualsToken
token/63/ImportClause	panic:message:Unhandled case in Node.ImportClause: KindEqualsToken
token/63/Statement	panic:message:Unhandled case in Node.Statement: KindEqualsToken
token/63/PostfixToken	value:nil
token/63/QuestionDotToken	panic:message:Unhandled case in Node.QuestionDotToken: KindEqualsToken
token/63/TypeExpression	panic:message:Unhandled case in Node.TypeExpression: KindEqualsToken
token/63/ClassName	panic:message:Unhandled case in Node.ClassName: KindEqualsToken
token/63/Body	value:nil
token/63/PropertyNameOrName	value:nil
token/63/ArgumentList	panic:message:Unhandled case in Node.Arguments: KindEqualsToken
token/63/TypeArgumentList	panic:message:Unhandled case in Node.TypeArguments
token/63/TypeParameterList	panic:message:Unhandled case in Node.TypeParameterList
token/63/ParameterList	panic:nil
token/63/MemberList	panic:message:Unhandled case in Node.MemberList: KindEqualsToken
token/63/StatementList	panic:message:Unhandled case in Node.StatementList: KindEqualsToken
token/63/CommentList	panic:message:Unhandled case in Node.CommentList: KindEqualsToken
token/63/Children	panic:message:Unhandled case in Node.Children: KindEqualsToken
token/63/PropertyList	panic:message:Unhandled case in Node.PropertyList: KindEqualsToken
token/63/ElementList	panic:message:Unhandled case in Node.ElementList: KindEqualsToken
token/63/Modifiers	value:nil
token/63/Arguments	panic:message:Unhandled case in Node.Arguments: KindEqualsToken
token/63/TypeArguments	panic:message:Unhandled case in Node.TypeArguments
token/63/TypeParameters	panic:message:Unhandled case in Node.TypeParameterList
token/63/Parameters	panic:nil
token/63/Members	panic:message:Unhandled case in Node.MemberList: KindEqualsToken
token/63/Statements	panic:message:Unhandled case in Node.StatementList: KindEqualsToken
token/63/ModifierNodes	value:
token/63/Comments	panic:message:Unhandled case in Node.CommentList: KindEqualsToken
token/63/Properties	panic:message:Unhandled case in Node.PropertyList: KindEqualsToken
token/63/Elements	panic:message:Unhandled case in Node.ElementList: KindEqualsToken
token/63/QuestionToken	value:nil
token/63/ModifierFlags	value:0
token/63/KindString	value:KindEqualsToken
token/63/KindValue	value:63
token/63/CanHaveStatements	value:false
token/63/IsTypeOnly	value:false
token/63/Text	panic:message:Unhandled case in Node.Text: *ast.Token
token/63/RawText	panic:message:Unhandled case in Node.RawText: KindEqualsToken
token/63/SetExpression	panic:message:Unhandled case in mutableNode.SetExpression: KindEqualsToken
token/63/SetType	panic:message:Unhandled case in mutableNode.SetType: KindEqualsToken
token/63/SetInitializer	panic:message:Unhandled case in mutableNode.SetInitializer
token/63/SetModifiers	value:0
token/64/Name	value:nil
token/64/Expression	panic:message:Unhandled case in Node.Expression: KindPlusEqualsToken
token/64/Type	value:nil
token/64/Initializer	panic:message:Unhandled case in Node.Initializer
token/64/TagName	panic:message:Unhandled case in Node.TagName: KindPlusEqualsToken
token/64/PropertyName	value:nil
token/64/Label	panic:message:Unhandled case in Node.Label: KindPlusEqualsToken
token/64/Attributes	panic:message:Unhandled case in Node.Attributes: KindPlusEqualsToken
token/64/ModuleSpecifier	panic:message:Unhandled case in Node.ModuleSpecifier: KindPlusEqualsToken
token/64/ImportClause	panic:message:Unhandled case in Node.ImportClause: KindPlusEqualsToken
token/64/Statement	panic:message:Unhandled case in Node.Statement: KindPlusEqualsToken
token/64/PostfixToken	value:nil
token/64/QuestionDotToken	panic:message:Unhandled case in Node.QuestionDotToken: KindPlusEqualsToken
token/64/TypeExpression	panic:message:Unhandled case in Node.TypeExpression: KindPlusEqualsToken
token/64/ClassName	panic:message:Unhandled case in Node.ClassName: KindPlusEqualsToken
token/64/Body	value:nil
token/64/PropertyNameOrName	value:nil
token/64/ArgumentList	panic:message:Unhandled case in Node.Arguments: KindPlusEqualsToken
token/64/TypeArgumentList	panic:message:Unhandled case in Node.TypeArguments
token/64/TypeParameterList	panic:message:Unhandled case in Node.TypeParameterList
token/64/ParameterList	panic:nil
token/64/MemberList	panic:message:Unhandled case in Node.MemberList: KindPlusEqualsToken
token/64/StatementList	panic:message:Unhandled case in Node.StatementList: KindPlusEqualsToken
token/64/CommentList	panic:message:Unhandled case in Node.CommentList: KindPlusEqualsToken
token/64/Children	panic:message:Unhandled case in Node.Children: KindPlusEqualsToken
token/64/PropertyList	panic:message:Unhandled case in Node.PropertyList: KindPlusEqualsToken
token/64/ElementList	panic:message:Unhandled case in Node.ElementList: KindPlusEqualsToken
token/64/Modifiers	value:nil
token/64/Arguments	panic:message:Unhandled case in Node.Arguments: KindPlusEqualsToken
token/64/TypeArguments	panic:message:Unhandled case in Node.TypeArguments
token/64/TypeParameters	panic:message:Unhandled case in Node.TypeParameterList
token/64/Parameters	panic:nil
token/64/Members	panic:message:Unhandled case in Node.MemberList: KindPlusEqualsToken
token/64/Statements	panic:message:Unhandled case in Node.StatementList: KindPlusEqualsToken
token/64/ModifierNodes	value:
token/64/Comments	panic:message:Unhandled case in Node.CommentList: KindPlusEqualsToken
token/64/Properties	panic:message:Unhandled case in Node.PropertyList: KindPlusEqualsToken
token/64/Elements	panic:message:Unhandled case in Node.ElementList: KindPlusEqualsToken
token/64/QuestionToken	value:nil
token/64/ModifierFlags	value:0
token/64/KindString	value:KindPlusEqualsToken
token/64/KindValue	value:64
token/64/CanHaveStatements	value:false
token/64/IsTypeOnly	value:false
token/64/Text	panic:message:Unhandled case in Node.Text: *ast.Token
token/64/RawText	panic:message:Unhandled case in Node.RawText: KindPlusEqualsToken
token/64/SetExpression	panic:message:Unhandled case in mutableNode.SetExpression: KindPlusEqualsToken
token/64/SetType	panic:message:Unhandled case in mutableNode.SetType: KindPlusEqualsToken
token/64/SetInitializer	panic:message:Unhandled case in mutableNode.SetInitializer
token/64/SetModifiers	value:0
token/65/Name	value:nil
token/65/Expression	panic:message:Unhandled case in Node.Expression: KindMinusEqualsToken
token/65/Type	value:nil
token/65/Initializer	panic:message:Unhandled case in Node.Initializer
token/65/TagName	panic:message:Unhandled case in Node.TagName: KindMinusEqualsToken
token/65/PropertyName	value:nil
token/65/Label	panic:message:Unhandled case in Node.Label: KindMinusEqualsToken
token/65/Attributes	panic:message:Unhandled case in Node.Attributes: KindMinusEqualsToken
token/65/ModuleSpecifier	panic:message:Unhandled case in Node.ModuleSpecifier: KindMinusEqualsToken
token/65/ImportClause	panic:message:Unhandled case in Node.ImportClause: KindMinusEqualsToken
token/65/Statement	panic:message:Unhandled case in Node.Statement: KindMinusEqualsToken
token/65/PostfixToken	value:nil
token/65/QuestionDotToken	panic:message:Unhandled case in Node.QuestionDotToken: KindMinusEqualsToken
token/65/TypeExpression	panic:message:Unhandled case in Node.TypeExpression: KindMinusEqualsToken
token/65/ClassName	panic:message:Unhandled case in Node.ClassName: KindMinusEqualsToken
token/65/Body	value:nil
token/65/PropertyNameOrName	value:nil
token/65/ArgumentList	panic:message:Unhandled case in Node.Arguments: KindMinusEqualsToken
token/65/TypeArgumentList	panic:message:Unhandled case in Node.TypeArguments
token/65/TypeParameterList	panic:message:Unhandled case in Node.TypeParameterList
token/65/ParameterList	panic:nil
token/65/MemberList	panic:message:Unhandled case in Node.MemberList: KindMinusEqualsToken
token/65/StatementList	panic:message:Unhandled case in Node.StatementList: KindMinusEqualsToken
token/65/CommentList	panic:message:Unhandled case in Node.CommentList: KindMinusEqualsToken
token/65/Children	panic:message:Unhandled case in Node.Children: KindMinusEqualsToken
token/65/PropertyList	panic:message:Unhandled case in Node.PropertyList: KindMinusEqualsToken
token/65/ElementList	panic:message:Unhandled case in Node.ElementList: KindMinusEqualsToken
token/65/Modifiers	value:nil
token/65/Arguments	panic:message:Unhandled case in Node.Arguments: KindMinusEqualsToken
token/65/TypeArguments	panic:message:Unhandled case in Node.TypeArguments
token/65/TypeParameters	panic:message:Unhandled case in Node.TypeParameterList
token/65/Parameters	panic:nil
token/65/Members	panic:message:Unhandled case in Node.MemberList: KindMinusEqualsToken
token/65/Statements	panic:message:Unhandled case in Node.StatementList: KindMinusEqualsToken
token/65/ModifierNodes	value:
token/65/Comments	panic:message:Unhandled case in Node.CommentList: KindMinusEqualsToken
token/65/Properties	panic:message:Unhandled case in Node.PropertyList: KindMinusEqualsToken
